id,price_1,date_1,price_2,date_2,perc_change_p2_to_p1,days_between_sale,trans_time,ln_price_1,ln_price_2,epc_100,epc_rating_a,epc_rating_b,epc_rating_c,epc_rating_d,epc_rating_e,epc_rating_f,epc_rating_g,ln_epc_100,imd_score,imd_level,income_score,income_level,emp_score,emp_level,educ_score,educ_level,health_score,health_level,crime_score,crime_level,barrier_score,barrier_level,living_score,living_level,reg_north_east,reg_north_west,reg_yorkshire_and_the_humber,reg_east_midlands,reg_west_midlands,reg_east_of_england,reg_london,reg_south_east,reg_south_west
533,122000,22-12-2008,110000,14-05-2010,-0.098360656,508,36.7655502,11.71177632,11.60823564,40,0,0,0,0,1,0,0,3.688879454,10627,4,9712,3,10109,4,11841,4,12981,4,10941,4,31318,10,2779,1,0,0,0,0,0,0,0,0,1
534,138000,22-08-2003,120000,28-10-2011,-0.130434783,2989,86.51610582,11.83500896,11.69524702,50,0,0,0,0,1,0,0,3.912023005,17404,6,21202,7,25790,8,12612,4,28308,9,2137,1,18170,6,8897,3,0,0,0,0,0,1,0,0,0
535,175000,12-12-1997,381500,25-09-2009,1.18,4305,102.8964187,12.07254125,12.85186613,64,0,0,0,1,0,0,0,4.158883083,32343,10,31554,10,29514,9,32630,10,22897,7,30461,10,28946,9,28310,9,0,1,0,0,0,0,0,0,0
536,53995,26-01-2001,72500,05-09-2008,0.342716918,2779,83.56504863,10.89664673,11.19134184,67,0,0,0,1,0,0,0,4.204692619,2866,1,3382,2,4527,2,2268,1,1051,1,10211,4,6072,2,11908,4,0,1,0,0,0,0,0,0,0
537,41000,04-10-1996,130000,19-09-2008,2.170731707,4368,103.6079409,10.62132735,11.77528973,69,0,0,1,0,0,0,0,4.234106505,1257,1,1700,1,2162,1,2493,1,1040,1,4606,2,5252,2,4125,2,0,0,0,0,0,0,0,1,0
538,131500,12-08-1996,430000,09-09-2011,2.269961977,5506,115.6202955,11.78676213,12.97154049,78,0,0,1,0,0,0,0,4.356708827,17611,6,30846,10,32665,10,32629,10,15612,5,11464,4,12113,4,43,1,0,0,0,0,0,0,1,0,0
539,41500,29-03-1995,138000,05-03-2008,2.325301205,4725,107.5399063,10.63344871,11.83500896,65,0,0,0,1,0,0,0,4.17438727,21455,7,27350,9,29414,9,22532,7,19157,6,16358,5,12414,4,3616,2,0,0,1,0,0,0,0,0,0
540,57500,21-11-2003,74000,14-10-2011,0.286956522,2884,85.05496058,10.95954023,11.21182037,48,0,0,0,0,1,0,0,3.871201011,6459,2,8742,3,5475,2,4355,2,2666,1,10305,4,19864,7,14645,5,0,0,0,1,0,0,0,0,0
541,120000,16-11-2009,135000,21-12-2010,0.125,400,32.67477266,11.69524702,11.81303006,40,0,0,0,0,1,0,0,3.688879454,18631,6,16005,5,16980,6,15061,5,20314,7,22238,7,10261,4,21297,7,0,0,0,0,0,0,0,1,0
542,54000,22-06-1999,154950,31-01-2011,1.869444444,4241,102.1678714,10.89673933,11.95085776,64,0,0,0,1,0,0,0,4.158883083,11015,4,28779,9,31988,10,15938,5,9774,3,4850,2,198,1,2017,1,0,0,0,0,1,0,0,0,0
543,51500,09-09-1998,125000,18-01-2008,1.427184466,3418,92.21743372,10.84933709,11.73606902,52,0,0,0,0,1,0,0,3.951243719,13407,5,12802,4,18245,6,19929,7,15451,5,11899,4,12915,4,2228,1,0,0,0,0,1,0,0,0,0
544,150000,19-12-2002,195000,04-04-2008,0.3,1933,70.2603125,11.91839057,12.18075484,70,0,0,1,0,0,0,0,4.248495242,12790,4,14143,5,16974,6,19457,6,15937,5,6327,2,4416,2,7868,3,0,0,0,0,0,0,1,0,0
545,85000,30-01-2004,125500,25-02-2011,0.476470588,2583,80.70097019,11.35040654,11.74006104,69,0,0,1,0,0,0,0,4.234106505,5954,2,9828,3,7449,3,19028,6,1988,1,4203,2,13761,5,1484,1,0,1,0,0,0,0,0,0,0
546,71500,17-12-2004,88750,24-06-2009,0.241258741,1650,65.1253477,11.17745273,11.39357871,73,0,0,1,0,0,0,0,4.290459441,1027,1,2313,1,1281,1,4442,2,814,1,77,1,21221,7,3498,2,0,1,0,0,0,0,0,0,0
547,43000,20-07-2001,55000,21-10-2011,0.279069767,3745,96.30995294,10.66895539,10.91508846,44,0,0,0,0,1,0,0,3.784189634,5257,2,4916,2,3955,2,5205,2,5737,2,3653,2,32465,10,10387,4,0,0,1,0,0,0,0,0,0
548,160000,31-01-2002,215000,25-08-2010,0.34375,3128,88.40873862,11.98292909,12.27839331,59,0,0,0,1,0,0,0,4.077537444,15809,5,24723,8,25882,8,28169,9,8281,3,3395,2,14516,5,3712,2,0,0,0,0,1,0,0,0,0
549,198000,19-12-2008,176000,23-06-2010,-0.111111111,551,38.26294193,12.19602231,12.07823927,81,0,1,0,0,0,0,0,4.394449155,1878,1,3838,2,2758,1,7320,3,2727,1,683,1,8836,3,619,1,0,0,0,0,0,0,0,0,1
550,154000,09-07-2004,185000,16-08-2010,0.201298701,2229,75.21646482,11.94470788,12.1281111,52,0,0,0,0,1,0,0,3.951243719,6454,2,3526,2,7238,3,17721,6,14038,5,9781,3,1957,1,7960,3,0,0,0,0,0,0,1,0,0
551,106000,21-03-2003,120000,02-07-2010,0.132075472,2660,81.83956952,11.57119437,11.69524702,77,0,0,1,0,0,0,0,4.343805422,19694,6,22109,7,24335,8,11065,4,21699,7,12995,4,12565,4,13416,5,0,0,0,0,0,0,0,0,1
552,68000,04-12-2006,70000,13-03-2008,0.029411765,465,35.19863486,11.12726298,11.15625052,47,0,0,0,0,1,0,0,3.850147602,23579,8,22760,7,19978,7,15940,5,23835,8,26950,9,23145,8,13968,5,0,0,0,0,0,0,0,0,1
553,270000,02-04-2002,480000,13-07-2010,0.777777778,3024,86.99703134,12.50617724,13.08154138,57,0,0,0,1,0,0,0,4.043051268,27888,9,22407,7,27004,9,27891,9,28533,9,17471,6,32225,10,13762,5,0,0,0,0,0,0,0,0,1
554,24500,05-02-1999,55000,22-05-2008,1.244897959,3394,91.90896406,10.1064284,10.91508846,56,0,0,0,1,0,0,0,4.025351691,3020,1,7715,3,2892,1,4758,2,2917,1,6689,3,2845,1,2245,1,0,0,1,0,0,0,0,0,0
555,27000,05-04-2001,70000,03-08-2009,1.592592593,3042,87.24320436,10.20359214,11.15625052,41,0,0,0,0,1,0,0,3.713572067,9644,3,7321,3,6162,2,12468,4,3877,2,15205,5,30110,10,30868,10,1,0,0,0,0,0,0,0,0
556,68250,11-02-2000,117000,01-07-2011,0.714285714,4158,101.214214,11.13093271,11.66992921,78,0,0,1,0,0,0,0,4.356708827,29124,9,29373,9,27954,9,30866,10,26589,9,23909,8,11875,4,20168,7,0,1,0,0,0,0,0,0,0
557,114945,20-08-2010,114945,15-08-2011,0,360,31.01086664,11.65220903,11.65220903,79,0,0,1,0,0,0,0,4.369447852,27762,9,26058,8,25263,8,30347,10,23780,8,24548,8,12739,4,22040,7,0,0,0,1,0,0,0,0,0
558,40000,27-03-1997,101000,18-08-2008,1.525,4162,101.2604059,10.59663473,11.5228758,76,0,0,1,0,0,0,0,4.33073334,16551,6,17877,6,14390,5,17235,6,13487,5,19787,7,14554,5,9909,4,0,0,1,0,0,0,0,0,0
559,55950,31-01-2003,115000,28-05-2010,1.055406613,2674,82.04468339,10.93221371,11.65268741,55,0,0,0,1,0,0,0,4.007333185,26794,9,27701,9,24815,8,26252,8,15457,5,25071,8,22322,7,17714,6,0,0,1,0,0,0,0,0,0
560,39000,12-06-1997,95000,23-09-2011,1.435897436,5216,112.6962997,10.57131693,11.46163217,51,0,0,0,0,1,0,0,3.931825633,7400,3,6249,2,4005,2,11552,4,5425,2,9977,4,15180,5,27522,9,0,0,1,0,0,0,0,0,0
561,44000,20-02-1998,94500,17-07-2009,1.147727273,4165,101.2950342,10.69194491,11.45635511,60,0,0,0,1,0,0,0,4.094344562,14310,5,13594,5,8210,3,31517,10,12897,4,31312,10,2609,1,28765,9,0,0,1,0,0,0,0,0,0
562,120000,11-01-2008,109000,06-10-2009,-0.091666667,634,40.98565641,11.69524702,11.59910316,65,0,0,0,1,0,0,0,4.17438727,26320,9,24216,8,25822,8,23039,8,19117,6,16885,6,18264,6,30021,10,0,0,0,1,0,0,0,0,0
563,44000,26-02-1999,113500,12-01-2012,1.579545455,4703,107.3022983,10.69194491,11.63955812,66,0,0,0,1,0,0,0,4.189654742,13103,4,13947,5,14725,5,15288,5,9084,3,11247,4,10579,4,11224,4,0,0,1,0,0,0,0,0,0
564,104000,06-12-1995,385000,21-10-2011,2.701923077,5798,118.4822848,11.55214618,12.86099861,44,0,0,0,0,1,0,0,3.784189634,12165,4,7435,3,11842,4,8956,3,13005,4,22994,8,16937,6,17440,6,0,0,0,0,0,0,0,1,0
565,58500,08-10-1999,125000,03-10-2011,1.136752137,4378,103.7203744,10.97678203,11.73606902,65,0,0,0,1,0,0,0,4.17438727,28967,9,26455,9,27781,9,20690,7,24747,8,31354,10,14831,5,30292,10,0,0,0,1,0,0,0,0,0
566,125000,19-06-2006,130000,08-11-2011,0.04,1968,70.86660428,11.73606902,11.77528973,70,0,0,1,0,0,0,0,4.248495242,29788,10,25456,8,25820,8,26669,9,25006,8,25979,8,32169,10,21100,7,0,1,0,0,0,0,0,0,0
567,27000,05-04-2001,70000,03-08-2009,1.592592593,3042,87.24320436,10.20359214,11.15625052,41,0,0,0,0,1,0,0,3.713572067,9644,3,7321,3,6162,2,12468,4,3877,2,15205,5,30110,10,30868,10,1,0,0,0,0,0,0,0,0
568,64500,06-02-2004,58000,19-05-2011,-0.100775194,2659,81.82489644,11.0744205,10.96819829,44,0,0,0,0,1,0,0,3.784189634,16144,5,15275,5,12956,4,13969,5,15209,5,22158,7,12226,4,17973,6,0,0,0,1,0,0,0,0,0
569,29500,31-10-1997,67500,16-06-2010,1.288135593,4611,106.3021598,10.29214554,11.11988288,71,0,0,1,0,0,0,0,4.262679877,14109,5,13270,5,11153,4,11011,4,10573,4,24085,8,22291,7,13386,5,0,0,0,1,0,0,0,0,0
570,40800,17-05-1996,154000,20-08-2010,2.774509804,5208,112.6144195,10.61643736,11.94470788,58,0,0,0,1,0,0,0,4.060443011,11793,4,11780,4,11200,4,7095,3,16730,6,9670,3,11531,4,17132,6,0,0,0,0,0,0,0,0,1
571,57500,31-10-1996,135000,31-03-2011,1.347826087,5264,113.1861749,10.95954023,11.81303006,58,0,0,0,1,0,0,0,4.060443011,24454,8,17661,6,19066,6,23721,8,26219,8,30176,10,21394,7,19311,6,0,0,0,1,0,0,0,0,0
572,152500,24-10-2006,141000,04-06-2010,-0.075409836,1319,58.47790792,11.93491988,11.85651517,79,0,0,1,0,0,0,0,4.369447852,23780,8,25267,8,25133,8,28673,9,26942,9,18646,6,5598,2,14082,5,0,1,0,0,0,0,0,0,0
573,80500,15-12-2006,68250,22-11-2011,-0.152173913,1803,67.95530489,11.29601246,11.13093271,70,0,0,1,0,0,0,0,4.248495242,8672,3,7622,3,8787,3,10062,4,3940,2,10255,4,32634,10,8748,3,0,1,0,0,0,0,0,0,0
574,195000,18-10-1996,580000,30-06-2010,1.974358974,5003,110.4928046,12.18075484,13.27078338,52,0,0,0,0,1,0,0,3.951243719,17611,6,30846,10,32665,10,32629,10,15612,5,11464,4,12113,4,43,1,0,0,0,0,0,0,1,0,0
575,78750,01-09-1998,197500,16-11-2010,1.507936508,4459,104.626064,11.27403356,12.19349386,72,0,0,1,0,0,0,0,4.276666119,20952,7,23765,8,29045,9,24562,8,18766,6,24098,8,10236,4,3108,1,0,0,0,0,0,0,1,0,0
576,400000,25-07-2003,616000,10-12-2010,0.54,2695,82.35127918,12.89921983,13.33100224,74,0,0,1,0,0,0,0,4.304065093,25343,8,30230,10,31798,10,31294,10,28662,9,11076,4,21850,7,3098,1,0,0,0,0,0,0,1,0,0
577,145000,24-10-2006,130000,28-10-2011,-0.103448276,1830,68.44117923,11.88448902,11.77528973,73,0,0,1,0,0,0,0,4.290459441,21386,7,16010,5,18689,6,24265,8,23924,8,23076,8,7790,3,29745,10,0,0,0,0,0,0,0,1,0
578,149000,07-05-2004,160000,22-12-2008,0.073825503,1690,65.87831477,11.91170158,11.98292909,60,0,0,0,1,0,0,0,4.094344562,27201,9,24159,8,25507,8,18898,6,21722,7,27704,9,16812,6,31824,10,0,0,0,1,0,0,0,0,0
579,72000,15-02-2002,130000,05-11-2010,0.805555556,3185,89.17181434,11.1844214,11.77528973,71,0,0,1,0,0,0,0,4.262679877,26765,9,23402,8,25199,8,15640,5,24896,8,31711,10,20139,7,23615,8,0,0,0,0,0,0,0,0,1
580,225000,26-11-2003,248446,19-05-2011,0.104204444,2731,82.87391089,12.32385568,12.4229808,46,0,0,0,0,1,0,0,3.828641396,23473,8,21288,7,25815,8,30795,10,28732,9,11508,4,10611,4,12527,4,0,0,0,0,0,0,1,0,0
581,80995,28-04-2000,135000,05-02-2010,0.666769554,3570,94.14469868,11.3021427,11.81303006,73,0,0,1,0,0,0,0,4.290459441,12452,4,14141,5,16039,5,12496,4,20093,7,2576,1,11778,4,8625,3,0,0,0,0,0,1,0,0,0
582,180000,20-03-2008,156000,11-06-2010,-0.133333333,813,46.2696025,12.10071213,11.95761129,82,0,1,0,0,0,0,0,4.406719247,12338,4,13419,5,11878,4,20099,7,6089,2,9605,3,13941,5,12831,4,0,0,0,1,0,0,0,0,0
583,37950,12-10-2001,67500,27-10-2010,0.778656126,3302,90.71554538,10.54402478,11.11988288,60,0,0,0,1,0,0,0,4.094344562,20930,7,19606,6,20615,7,11599,4,18533,6,22115,7,27527,9,14828,5,0,0,0,1,0,0,0,0,0
584,186000,10-09-2004,179500,23-09-2008,-0.034946237,1474,61.69013672,12.13350195,12.09793049,72,0,0,1,0,0,0,0,4.276666119,30226,10,28741,9,27808,9,26612,9,21788,7,27239,9,22932,7,26001,8,0,1,0,0,0,0,0,0,0
585,115000,27-01-2006,147000,18-02-2009,0.27826087,1118,53.9946437,11.65268741,11.89818787,61,0,0,0,1,0,0,0,4.110873864,10659,4,10765,4,11122,4,8848,3,7011,3,10840,4,29570,10,7356,3,0,1,0,0,0,0,0,0,0
586,124000,23-03-2004,111500,03-06-2011,-0.100806452,2628,81.36855694,11.72803684,11.62177987,79,0,0,1,0,0,0,0,4.369447852,24449,8,25935,8,20588,7,29924,10,23509,8,21838,7,10635,4,14534,5,0,1,0,0,0,0,0,0,0
587,170000,19-08-2005,245000,20-08-2008,0.441176471,1097,53.50212291,12.04355372,12.40901349,52,0,0,0,0,1,0,0,3.951243719,360,1,1741,1,588,1,2761,1,607,1,1296,1,5450,2,395,1,0,0,0,0,0,0,0,0,1
588,230000,16-02-2010,292950,04-05-2011,0.273695652,442,34.32855693,12.34583459,12.58775722,53,0,0,0,0,1,0,0,3.970291914,30247,10,23982,8,29594,10,30216,10,31904,10,28692,9,18641,6,19456,6,0,0,0,0,0,1,0,0,0
589,112000,08-11-2004,130000,04-02-2008,0.160714286,1183,55.48848506,11.62625415,11.77528973,52,0,0,0,0,1,0,0,3.951243719,2604,1,3672,2,3986,2,3574,2,1463,1,1586,1,31606,10,2575,1,0,1,0,0,0,0,0,0,0
590,59995,04-01-2002,73000,01-09-2011,0.216768064,3527,93.60401691,11.0020165,11.19821472,70,0,0,1,0,0,0,0,4.248495242,2866,1,3382,2,4527,2,2268,1,1051,1,10211,4,6072,2,11908,4,0,1,0,0,0,0,0,0,0
591,82000,04-04-2008,69500,27-09-2011,-0.152439024,1271,57.44253415,11.31447453,11.14908203,74,0,0,1,0,0,0,0,4.304065093,4727,2,4448,2,6160,2,2843,1,3805,2,5500,2,22161,7,8388,3,0,0,1,0,0,0,0,0,0
592,112000,23-09-2005,114000,14-07-2010,0.017857143,1755,67.08181276,11.62625415,11.64395373,73,0,0,1,0,0,0,0,4.290459441,18389,6,16898,6,14596,5,21493,7,11335,4,14531,5,32781,10,15918,5,0,1,0,0,0,0,0,0,0
593,115000,28-01-2005,110000,19-11-2010,-0.043478261,2121,73.4514842,11.65268741,11.60823564,81,0,1,0,0,0,0,0,4.394449155,5291,2,6057,2,7251,3,6975,3,3758,2,7178,3,2534,1,12412,4,0,0,1,0,0,0,0,0,0
594,50000,23-05-2003,75000,30-07-2010,0.5,2625,81.32424246,10.81977828,11.22524339,71,0,0,1,0,0,0,0,4.262679877,4477,2,6395,2,4924,2,1358,1,3224,1,5681,2,14502,5,18804,6,0,0,0,1,0,0,0,0,0
595,66350,19-04-1996,210000,03-08-2011,2.165033911,5584,116.3925967,11.10269904,12.25486281,39,0,0,0,0,1,0,0,3.663561646,15927,5,17261,6,21726,7,11352,4,23921,8,28462,9,1054,1,16455,6,0,0,0,0,0,1,0,0,0
596,31000,08-02-2002,65000,21-09-2009,1.096774194,2782,83.60803176,10.34174248,11.08214255,55,0,0,0,1,0,0,0,4.007333185,9913,4,12269,4,14075,5,12389,4,16347,5,6207,2,25468,8,264,1,0,0,1,0,0,0,0,0,0
597,124000,01-05-2009,125000,02-07-2010,0.008064516,427,33.7479905,11.72803684,11.73606902,51,0,0,0,0,1,0,0,3.931825633,15561,5,15361,5,13613,5,15183,5,12103,4,20994,7,31325,10,5683,2,0,1,0,0,0,0,0,0,0
598,167000,04-07-2007,160000,23-01-2009,-0.041916168,569,38.87112706,12.02574909,11.98292909,36,0,0,0,0,0,1,0,3.583518938,15561,5,15361,5,13613,5,15183,5,12103,4,20994,7,31325,10,5683,2,0,1,0,0,0,0,0,0,0
599,106000,23-08-2006,135000,15-10-2008,0.273584906,784,45.45924887,11.57119437,11.81303006,71,0,0,1,0,0,0,0,4.262679877,3672,2,7194,3,7812,3,5797,2,3303,2,667,1,6774,3,2092,1,0,0,0,1,0,0,0,0,0
600,25000,21-03-2003,66000,28-01-2010,1.64,2505,79.52890145,10.1266311,11.09741002,68,0,0,0,1,0,0,0,4.219507705,6735,3,6068,2,5769,2,9708,3,1901,1,15139,5,29496,9,9945,4,0,1,0,0,0,0,0,0,0
601,73000,22-07-2004,110000,08-09-2009,0.506849315,1874,69.22482183,11.19821472,11.60823564,62,0,0,0,1,0,0,0,4.127134385,5515,2,5961,2,6541,2,5227,2,7187,3,12114,4,12500,4,1599,1,0,1,0,0,0,0,0,0,0
602,47995,30-06-2000,142000,29-08-2008,1.958641525,2982,86.41955954,10.77885212,11.86358234,32,0,0,0,0,0,1,0,3.465735903,12478,4,10342,4,12345,4,9604,3,16936,6,22233,7,7381,3,13081,4,0,0,0,0,0,0,0,1,0
603,46500,22-12-1999,110000,21-04-2011,1.365591398,4138,100.9828969,10.74720759,11.60823564,64,0,0,0,1,0,0,0,4.158883083,5423,2,6818,3,4902,2,10063,4,6244,2,2891,1,10598,4,5139,2,0,0,0,0,0,0,0,0,1
604,44995,08-05-2006,52200,27-06-2008,0.160128903,781,45.37450964,10.71430665,10.86283777,66,0,0,0,1,0,0,0,4.189654742,850,1,1265,1,1524,1,58,1,878,1,8945,3,10206,4,9734,3,0,0,0,1,0,0,0,0,0
605,112000,05-03-2004,124500,01-04-2008,0.111607143,1488,61.9711725,11.62625415,11.73206099,74,0,0,1,0,0,0,0,4.304065093,20480,7,22105,7,18786,6,16747,6,19974,7,8607,3,28425,9,14902,5,0,0,0,0,0,1,0,0,0
606,79500,28-06-2002,106000,18-01-2010,0.333333333,2761,83.3066266,11.2835123,11.57119437,74,0,0,1,0,0,0,0,4.304065093,32251,10,32569,10,32053,10,31619,10,27920,9,24754,8,22847,7,24422,8,0,1,0,0,0,0,0,0,0
607,155000,06-03-2003,194000,15-12-2008,0.251612903,2111,73.28565009,11.9511804,12.17561344,63,0,0,0,1,0,0,0,4.143134726,14814,5,9228,3,15049,5,24330,8,21805,7,16728,6,8234,3,10239,4,0,0,0,0,0,0,1,0,0
608,37950,12-10-2001,67500,27-10-2010,0.778656126,3302,90.71554538,10.54402478,11.11988288,60,0,0,0,1,0,0,0,4.094344562,20930,7,19606,6,20615,7,11599,4,18533,6,22115,7,27527,9,14828,5,0,0,0,1,0,0,0,0,0
609,118000,08-09-2005,127000,04-07-2008,0.076271186,1030,51.89607185,11.6784399,11.75194237,67,0,0,0,1,0,0,0,4.204692619,28459,9,26558,9,28665,9,24992,8,23803,8,11085,4,29526,9,25617,8,0,0,0,1,0,0,0,0,0
610,127500,20-02-2003,137500,29-11-2010,0.078431373,2839,84.42004406,11.75587164,11.8313792,29,0,0,0,0,0,1,0,3.36729583,27299,9,25467,8,30267,10,23696,8,30878,10,31485,10,5917,2,20229,7,0,0,0,0,0,0,0,1,0
611,159000,22-06-2007,90000,30-06-2011,-0.433962264,1469,61.58942068,11.97665948,11.40756495,67,0,0,0,1,0,0,0,4.204692619,16376,5,15327,5,20775,7,14697,5,17011,6,16761,6,18127,6,4393,2,0,0,1,0,0,0,0,0,0
612,145000,19-06-2008,115000,03-11-2009,-0.206896552,502,36.5512923,11.88448902,11.65268741,83,0,1,0,0,0,0,0,4.418840608,15187,5,12932,4,12118,4,13175,5,14764,5,15487,5,21568,7,16789,6,0,0,0,0,1,0,0,0,0
613,57950,29-03-2001,134000,16-12-2009,1.312338223,3184,89.15849034,10.96733585,11.80559508,58,0,0,0,1,0,0,0,4.060443011,15511,5,31137,10,32812,10,13695,5,17534,6,15729,5,220,1,5669,2,0,0,0,0,1,0,0,0,0
614,80000,24-04-2006,75000,22-02-2008,-0.0625,669,42.07627287,11.28978191,11.22524339,12,0,0,0,0,0,0,1,2.48490665,673,1,1027,1,1561,1,3158,1,1048,1,975,1,24611,8,209,1,0,1,0,0,0,0,0,0,0
615,20000,10-11-1997,45000,23-04-2010,1.25,4547,105.6000962,9.903487553,10.71441777,45,0,0,0,0,1,0,0,3.80666249,16025,5,19257,6,16580,6,27496,9,11819,4,15875,5,18247,6,2425,1,0,0,1,0,0,0,0,0,0
616,28250,22-10-2003,62000,03-05-2011,1.194690265,2750,83.14825781,10.24884874,11.03488966,46,0,0,0,0,1,0,0,3.828641396,913,1,930,1,1685,1,3767,2,1404,1,3034,1,23824,8,204,1,0,1,0,0,0,0,0,0,0
617,80000,16-01-2004,70000,19-09-2008,-0.125,1708,66.21403603,11.28978191,11.15625052,37,0,0,0,0,0,1,0,3.610917913,2807,1,2751,1,3939,2,213,1,6792,3,6176,2,16500,6,10858,4,0,0,0,0,1,0,0,0,0
618,93750,26-05-2006,175000,31-08-2010,0.866666667,1558,63.35556722,11.44838694,12.07254125,85,0,1,0,0,0,0,0,4.442651256,20913,7,20042,7,21657,7,28580,9,26350,9,8201,3,19345,6,7530,3,0,0,0,0,0,0,0,1,0
619,145000,17-03-2005,166000,03-11-2008,0.144827586,1327,58.64849752,11.88448902,12.01974307,82,0,1,0,0,0,0,0,4.406719247,23566,8,16908,6,17427,6,21999,7,22189,7,27342,9,22889,7,27521,9,0,0,0,0,0,0,0,1,0
620,125000,08-08-2008,128000,19-08-2011,0.024,1106,53.71381589,11.73606902,11.75978554,70,0,0,1,0,0,0,0,4.248495242,24094,8,26331,9,23606,8,30478,10,21715,7,19093,6,21214,7,5394,2,0,0,0,0,1,0,0,0,0
621,137000,29-12-2005,97500,23-09-2011,-0.288321168,2094,73.00276403,11.8277362,11.48760766,74,0,0,1,0,0,0,0,4.304065093,7662,3,6733,3,9126,3,11089,4,3852,2,6255,2,15988,5,11523,4,0,1,0,0,0,0,0,0,0
622,54950,11-10-1996,138500,22-01-2010,1.520473157,4851,108.8894826,10.91417896,11.8386256,65,0,0,0,1,0,0,0,4.17438727,28697,9,25171,8,25497,8,22452,7,26285,9,31369,10,20624,7,22038,7,0,0,0,1,0,0,0,0,0
623,180000,12-12-2006,182500,01-12-2010,0.013888889,1450,61.20501625,12.10071213,12.11450545,81,0,1,0,0,0,0,0,4.394449155,29162,9,30801,10,30960,10,32701,10,25765,8,20936,7,12130,4,15332,5,0,0,1,0,0,0,0,0,0
624,43000,31-12-1997,138500,28-01-2010,2.220930233,4411,104.090433,10.66895539,11.8386256,66,0,0,0,1,0,0,0,4.189654742,14957,5,11769,4,11423,4,8030,3,20783,7,30094,10,24369,8,12019,4,0,0,1,0,0,0,0,0,0
625,51950,22-03-2002,80500,22-08-2008,0.549566891,2345,77.06191092,10.858037,11.29601246,47,0,0,0,0,1,0,0,3.850147602,18679,6,20743,7,17464,6,25822,8,13791,5,14814,5,16453,6,8087,3,0,0,0,0,1,0,0,0,0
626,48000,16-09-1999,105000,30-08-2011,1.1875,4366,103.5854376,10.77895629,11.56171563,75,0,0,1,0,0,0,0,4.317488114,25249,8,27472,9,23861,8,24223,8,19586,6,26515,9,9365,3,20029,7,0,1,0,0,0,0,0,0,0
627,89950,18-12-2002,120000,26-03-2010,0.334074486,2655,81.76617455,11.40700924,11.69524702,66,0,0,0,1,0,0,0,4.189654742,6904,3,5339,2,5645,2,5350,2,7756,3,9189,3,22945,7,12882,4,0,0,1,0,0,0,0,0,0
628,465000,30-04-1998,770000,21-04-2009,0.655913978,4009,99.47630453,13.04979268,13.55414579,59,0,0,0,1,0,0,0,4.077537444,27049,9,22394,7,31399,10,31890,10,32600,10,29014,9,3383,2,25085,8,0,0,0,0,0,0,0,1,0
629,95000,30-07-2004,108650,23-05-2008,0.143684211,1393,60.0353426,11.46163217,11.59588699,72,0,0,1,0,0,0,0,4.276666119,8369,3,10118,4,9041,3,7148,3,7833,3,2365,1,20723,7,12157,4,0,0,1,0,0,0,0,0,0
630,120000,12-05-2006,90000,28-08-2009,-0.25,1204,55.96167582,11.69524702,11.40756495,52,0,0,0,0,1,0,0,3.951243719,4201,2,5136,2,4161,2,4137,2,2981,1,5037,2,3976,2,30990,10,0,0,0,0,0,0,0,1,0
631,129000,26-09-2003,124500,23-07-2010,-0.034883721,2492,79.33166634,11.76756768,11.73206099,45,0,0,0,0,1,0,0,3.80666249,13685,5,13138,5,13267,5,11213,4,13158,5,7391,3,30244,10,11648,4,0,0,0,1,0,0,0,0,0
632,115950,01-10-2004,118000,22-10-2010,0.017680034,2212,74.94172877,11.66091434,11.6784399,71,0,0,1,0,0,0,0,4.262679877,12403,4,12611,4,13683,5,23893,8,12741,4,7282,3,13371,5,3938,2,0,0,0,1,0,0,0,0,0
633,145000,23-01-2004,250000,01-11-2011,0.724137931,2839,84.42004406,11.88448902,12.4292162,68,0,0,0,1,0,0,0,4.219507705,15511,5,31137,10,32812,10,13695,5,17534,6,15729,5,220,1,5669,2,0,0,0,0,1,0,0,0,0
634,113950,25-06-2002,155000,21-04-2009,0.360245722,2492,79.33166634,11.64351503,11.9511804,74,0,0,1,0,0,0,0,4.304065093,24624,8,23517,8,24425,8,15212,5,25148,8,25636,8,8878,3,32179,10,0,0,0,0,0,0,0,0,1
635,82500,17-10-2006,145000,20-08-2010,0.757575758,1403,60.24237699,11.32055357,11.88448902,60,0,0,0,1,0,0,0,4.094344562,18236,6,27380,9,26976,9,32201,10,13030,4,563,1,18942,6,13072,4,0,0,0,1,0,0,0,0,0
636,38950,21-08-1998,92000,30-05-2008,1.362002567,3570,94.14469868,10.57003405,11.42954386,67,0,0,0,1,0,0,0,4.204692619,28604,9,27740,9,26677,9,25673,8,22173,7,22289,7,31174,10,14714,5,0,0,1,0,0,0,0,0,0
637,79000,23-02-2001,120000,26-09-2011,0.518987342,3867,97.78755885,11.27720313,11.69524702,61,0,0,0,1,0,0,0,4.110873864,27299,9,25467,8,30267,10,23696,8,30878,10,31485,10,5917,2,20229,7,0,0,0,0,0,0,0,1,0
638,88250,29-06-2001,105500,24-05-2010,0.195467422,3251,90.04629806,11.38792897,11.56646623,73,0,0,1,0,0,0,0,4.290459441,13260,5,16882,6,17510,6,23333,8,7798,3,18047,6,5270,2,4093,2,0,0,0,0,1,0,0,0,0
